sale_id,sale_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct
8191,2025-08-12,9471,7197,4668,10,20736.56,5
8192,2025-05-17,9730,7632,2662,8,10324.28,0
8193,2025-12-13,3507,5721,1684,1,16448.75,0
8194,2025-10-19,3867,7906,6184,3,10027.39,20
8195,2025-10-29,1662,1736,7035,3,14422.53,10
8196,2025-09-08,487,1359,8591,8,7911.09,20
8197,2025-07-28,4538,9439,7341,7,8650.28,20
8198,2025-11-10,903,9030,2092,4,23987.71,15
8199,2025-10-17,7597,9658,8906,4,16503.22,0
8200,2025-02-27,5823,8591,2875,8,11307.16,10
8201,2025-09-04,4,7100,3207,9,3849.73,10
8202,2025-01-21,1579,5093,2808,1,5188.02,0
8203,2025-11-02,6787,9735,7514,8,9043.26,0
8204,2025-02-22,7879,1231,631,7,20711.35,0
8205,2025-02-27,379,1993,7278,9,2862.1,0
8206,2025-04-19,2782,5698,8082,6,20149.26,20
8207,2025-09-26,1968,6019,2349,5,647.95,15
8208,2025-08-20,3584,44,8202,2,23167.72,0
8209,2025-12-29,8897,3335,7309,9,17656.9,0
8210,2025-12-16,9964,8940,4449,8,1355.56,15
8211,2025-03-02,9712,6338,7268,6,18222.84,5
8212,2025-12-21,7113,360,8986,9,8810.8,10
8213,2025-06-07,5568,6673,9443,8,13501.82,0
8214,2025-10-26,4073,7374,3229,7,12599.82,0
8215,2025-06-11,7667,1194,8382,7,3885.81,15
8216,2025-10-24,1386,8051,913,2,2204.44,5
8217,2025-12-19,7953,991,8756,3,7371.61,0
8218,2025-08-16,8891,1796,4836,5,17417.17,0
8219,2025-08-25,7500,7714,9233,5,15239.03,0
8220,2025-10-25,6601,8631,8447,4,17959.83,10
8221,2025-05-14,6765,7972,4059,9,9057.1,10
8222,2025-10-18,9774,4424,8957,3,4033.11,5
8223,2025-08-21,5757,6735,5743,2,21665.88,10
8224,2025-02-09,7944,1394,7685,4,24476.09,0
8225,2025-04-25,2095,5407,8780,2,11148.16,20
8226,2025-02-19,4567,9955,3138,6,12929.47,0
8227,2025-08-01,1721,2299,5341,2,23912.83,10
8228,2025-12-27,9897,6337,4699,2,17299.32,0
8229,2025-06-29,8944,2644,5547,2,24797.39,20
8230,2025-12-28,3174,9236,73,9,15921.93,0
8231,2025-09-19,1358,8467,8152,10,22490.03,20
8232,2025-11-20,5347,1954,9949,2,16700.33,20
8233,2025-12-12,4320,7321,8641,9,15179.14,0
8234,2025-04-23,6709,3848,7706,5,4661.63,0
8235,2025-06-06,1890,6475,2068,2,18795.17,5
8236,2025-05-06,1677,8590,3511,10,20726.49,10
8237,2026-01-03,6399,9696,8703,10,2393.29,5
8238,2025-10-05,9929,8387,8115,8,13372.76,10
8239,2025-04-06,8069,3219,2050,5,10012.45,20
8240,2025-06-13,7648,7114,5513,4,3519.92,15
8241,2025-03-11,6808,6016,3962,4,15689.38,20
8242,2025-09-02,8379,260,9240,2,22260.65,15
8243,2025-08-20,5604,3326,6835,4,18855.3,20
8244,2025-02-13,5472,150,2306,4,7870.83,10
8245,2025-06-04,6131,1264,3749,8,14430.81,10
8246,2025-07-04,7457,734,7369,4,11024.54,15
8247,2025-03-13,1741,8418,6192,2,23652.1,5
8248,2025-12-11,7976,4786,8405,4,6154.73,0
8249,2025-05-21,9293,3778,7726,9,14895.36,10
8250,2025-06-03,3814,3531,2002,2,13512.48,0
8251,2026-01-05,4262,3097,6675,3,24123.59,15
8252,2025-11-26,9244,2750,8036,10,17582.29,15
8253,2025-09-25,816,7256,1169,4,8588.43,20
8254,2025-03-14,979,8030,1510,5,18717.92,0
8255,2025-01-30,3525,8352,3615,4,8017.58,0
8256,2025-02-17,7359,2571,9944,2,15398.63,10
8257,2025-09-02,2833,4179,7956,5,8507.16,0
8258,2025-11-27,6261,9887,3006,7,18112.07,5
8259,2025-12-07,2885,2459,3315,5,15622.02,10
8260,2025-09-13,7355,6592,8377,7,15450.05,0
8261,2025-10-10,608,1453,7027,4,19517.07,0
8262,2025-08-09,3338,1682,7998,8,6306.74,0
8263,2025-10-05,4105,9081,3673,7,14111.45,10
8264,2025-04-18,7019,3139,4294,9,21405.83,20
8265,2025-12-13,8905,5102,2479,6,16838.95,15
8266,2025-08-21,4236,9778,9002,4,14127.63,0
8267,2025-12-14,1541,6796,4549,2,12494.2,5
8268,2025-10-21,1585,7799,447,9,19256.02,20
8269,2025-09-26,2429,7098,2086,3,8120.3,10
8270,2025-06-14,9624,9785,4391,6,1725.02,0
8271,2025-09-03,5635,1765,6163,3,7700.15,0
8272,2025-05-07,6125,5531,8350,3,10528.98,0
8273,2026-01-06,8362,8423,2132,9,2636.97,0
8274,2025-02-07,2348,4731,3486,3,21327.65,0
8275,2025-09-19,4098,4099,773,2,3125.98,0
8276,2025-11-07,1413,7626,3725,9,4332.69,0
8277,2025-04-19,5496,2526,6786,2,14941.82,15
8278,2025-12-31,6301,60,3939,9,14407.08,10
8279,2025-12-07,3879,8232,6810,5,24764.55,10
8280,2025-06-29,5717,4789,7706,10,20143.75,0
8281,2025-01-07,7729,7563,8351,2,11931.73,0
8282,2025-07-05,8665,9408,7625,4,10758.65,15
8283,2025-05-20,7064,8156,4371,6,13402.69,0
8284,2025-03-08,8754,9847,6611,5,2205.94,0
8285,2025-05-30,1322,1896,275,1,5470.88,10
8286,2025-02-16,791,9558,3032,3,7638.81,0
8287,2025-12-17,9306,456,6832,2,10360.73,5
8288,2025-12-06,9952,6172,20,4,18535.47,5
8289,2025-03-15,223,5484,9854,1,16192.13,0
8290,2025-11-25,8660,3025,2676,4,16728.1,15
8291,2025-02-28,9181,5819,5700,3,20228.12,0
8292,2025-07-08,2124,430,9613,3,8534.76,20
8293,2025-09-19,2177,3548,9058,2,17564.67,0
8294,2025-12-05,8700,4030,2234,4,5264.2,10
8295,2025-10-10,7953,5223,9202,6,13343.07,15
8296,2025-08-09,3287,6347,892,8,19302.89,15
8297,2025-03-28,8511,5802,8570,4,15254.35,10
8298,2025-12-19,898,26,86,7,20146.61,0
8299,2025-01-15,3317,6449,5885,5,21535.59,10
8300,2025-03-20,5560,1554,898,5,13218.92,15
8301,2025-08-27,3481,5884,3301,7,11228.12,0
8302,2025-06-17,1833,758,9503,8,18565.68,15
8303,2025-02-27,9232,5242,2247,7,1888.57,0
8304,2025-11-08,5704,886,1610,9,4956.69,5
8305,2025-07-04,1544,7344,2494,3,10712.65,0
8306,2025-12-28,1874,4523,2374,8,16937.31,0
8307,2025-11-06,4359,7658,2201,7,1021.34,5
8308,2025-05-22,8057,5192,6765,10,7051.25,0
8309,2025-09-15,2252,9577,4905,2,24235.78,0
8310,2025-08-26,1944,2475,3856,9,21981.25,0
8311,2025-12-23,8555,5674,412,3,16159.94,10
8312,2025-09-18,2089,1576,9610,7,12327.75,15
8313,2025-03-13,6139,13,3685,8,529.34,5
8314,2025-12-02,2405,6490,1373,7,9016.64,0
8315,2025-03-05,7571,3542,9810,3,17093.76,20
8316,2025-03-25,8562,1475,780,9,21746.02,0
8317,2025-03-26,5506,8402,8402,3,20513.58,0
8318,2025-08-31,4389,7449,2014,5,11043.45,0
8319,2025-12-07,4587,4747,4037,3,12356.74,0
8320,2025-10-05,8646,3063,8446,5,24683.11,15
8321,2025-05-06,1276,5720,1328,4,12102.82,15
8322,2025-07-05,144,2802,2572,9,6128.59,5
8323,2025-05-16,6044,2709,9233,6,19110.33,10
8324,2025-04-05,6894,4739,3745,4,6539.73,0
8325,2026-01-03,1228,2811,1228,4,13710.08,0
8326,2025-11-17,1107,7887,1159,5,16658.59,0
8327,2025-09-16,6259,3898,3649,3,20311.52,10
8328,2025-11-28,273,9682,1730,2,11288.46,15
8329,2025-12-27,7120,7506,2503,1,11186.43,15
8330,2025-05-06,5665,8286,6984,8,7609.66,0
8331,2025-08-30,754,2802,1245,2,6128.59,0
8332,2025-08-17,3694,5027,552,8,13578.69,20
8333,2025-03-25,7142,2093,6616,2,2156.65,0
8334,2025-05-06,3829,7166,9622,3,6430.02,5
8335,2025-07-15,4008,4713,2522,9,2436.6,10
8336,2025-09-29,6747,4869,4436,7,8067.34,15
8337,2025-03-10,4067,6369,458,3,2537.25,5
8338,2025-06-27,3601,6749,2701,10,3726.24,10
8339,2025-10-01,1048,3836,7866,3,10954.98,0
8340,2025-09-04,4834,3786,9673,8,1195.81,5
8341,2025-11-30,4259,3445,6467,4,3592.76,0
8342,2025-10-14,5624,7754,5602,2,18212.88,15
8343,2025-09-06,8169,5236,8965,10,24976.62,10
8344,2025-01-30,6192,6190,6195,7,736.91,10
8345,2025-02-02,9085,6382,5800,10,13913.35,15
8346,2025-01-19,6869,6075,3438,8,12231.14,5
8347,2025-10-07,3198,2858,8753,7,2238.78,0
8348,2025-10-15,743,1247,1179,5,2136.66,20
8349,2025-09-02,85,5701,4483,10,14081.5,10
8350,2025-11-12,6856,6804,869,6,24635.02,15
8351,2025-04-27,2962,6988,3157,6,2335.9,15
8352,2025-12-19,5558,410,5295,9,21574.78,0
8353,2025-07-15,7906,9042,9693,8,13195.04,0
8354,2025-06-01,5658,3165,1918,7,5037.59,0
8355,2025-05-28,7454,7481,897,7,9466.24,0
8356,2025-12-05,5961,3340,6585,3,478.55,5
8357,2025-12-17,3011,666,4556,2,11400.86,0
8358,2025-05-19,4981,2070,1481,7,9330.65,15
8359,2025-08-12,7570,4456,4513,8,19734.43,10
8360,2025-10-04,9001,5858,3774,10,24166.83,20
8361,2025-10-22,4352,716,8306,7,4190.34,20
8362,2025-04-19,1084,8408,1746,2,22858.62,0
8363,2025-10-12,6109,4888,522,2,18394.26,10
8364,2025-08-10,9485,9201,9595,2,6756.39,5
8365,2025-08-12,4601,4152,381,4,24574.94,15
8366,2025-08-02,2919,8603,5085,1,8555.58,10
8367,2025-09-03,2313,2165,2693,10,14592.46,15
8368,2025-11-16,3361,8721,339,8,19018.03,20
8369,2025-11-22,9362,1366,2870,10,3138.28,5
8370,2025-12-20,9586,3311,8854,3,14859.43,15
8371,2025-11-07,5683,8391,3678,1,2706.44,0
8372,2025-03-29,7643,8135,7762,8,3196.06,15
8373,2025-01-22,824,6101,3444,6,21277.66,15
8374,2025-09-01,9760,8772,6259,2,16749.27,0
8375,2025-03-20,6686,7748,5179,5,23311.94,5
8376,2026-01-03,3283,128,4383,10,15481.08,0
8377,2025-11-06,4121,5826,4767,8,4820.68,5
8378,2025-06-22,5844,900,9333,2,22293.25,0
8379,2025-10-18,5712,5569,4119,5,9739.16,0
8380,2025-06-26,2869,2229,1139,7,22494.7,0
8381,2025-08-27,215,1607,1699,10,21620.72,0
8382,2025-09-28,5650,4216,7691,7,22850.87,0
8383,2025-02-13,244,1246,2369,7,20249.46,5
8384,2025-11-09,2286,2930,904,8,6961.11,5
8385,2025-03-15,5573,4220,4725,10,21072.12,0
8386,2025-08-16,7060,7694,1440,10,5790.3,0
8387,2025-05-21,8523,4404,3460,3,2122.7,0
8388,2025-11-18,7409,1636,5954,5,13610.62,15
8389,2025-09-16,9105,3539,6449,3,6810.5,0
8390,2025-02-09,4625,6750,4507,3,7353.05,10
8391,2025-07-21,7618,5932,3546,6,3711.03,0
8392,2025-09-04,2197,4083,3813,3,1170.34,0
8393,2025-09-22,2533,3314,5466,3,13248.95,10
8394,2025-08-03,7075,9063,6237,6,12078.67,0
8395,2025-04-17,8196,6671,2524,8,3430.31,15
8396,2025-10-03,2513,4481,5158,8,5105.76,15
8397,2025-11-15,4023,3253,6061,5,23874.53,5
8398,2025-10-23,5732,8718,8302,2,14457.06,0
8399,2025-01-06,9666,4164,4510,9,7671.7,10
8400,2025-09-14,2650,6279,7919,7,12452.71,15
8401,2025-05-01,4295,7629,9023,9,13154.0,0
8402,2025-10-10,9650,3123,2421,7,3041.88,0
8403,2025-04-08,9455,6694,3721,2,15334.51,20
8404,2025-04-30,3081,5889,6656,8,19786.99,15
8405,2025-02-17,6423,3335,9855,5,17656.9,0
8406,2025-11-14,6917,3571,8391,6,5853.16,5
8407,2025-10-09,1455,4769,9885,3,18850.76,0
8408,2025-05-22,2670,2784,9539,2,1251.21,20
8409,2025-06-20,3980,7432,4208,5,7633.11,0
8410,2025-11-24,3149,9916,1433,9,9143.64,10
8411,2025-11-02,5057,6557,9863,3,7567.28,15
8412,2025-03-31,8263,9387,2638,9,20923.2,20
8413,2025-02-20,4680,4116,4340,8,10147.34,20
8414,2025-07-08,6490,8328,7911,10,14572.72,20
8415,2025-04-26,1591,2050,1756,10,608.39,15
8416,2025-03-18,1099,9388,8529,2,5671.94,5
8417,2025-09-01,1185,505,222,3,12810.43,0
8418,2025-03-17,1797,3029,8821,10,19470.13,5
8419,2025-03-17,4991,239,4323,3,18619.13,10
8420,2025-07-20,7984,5639,6003,8,10383.48,0
8421,2025-01-20,1172,6613,2197,5,1174.83,20
8422,2025-12-17,1782,4136,4592,3,541.02,5
8423,2025-02-16,3356,6561,7007,2,278.3,5
8424,2026-01-06,6483,5584,8178,5,4680.93,0
8425,2025-08-15,1801,5033,1605,2,18887.71,5
8426,2025-08-26,9359,6233,6205,8,1561.44,15
8427,2025-10-31,485,1323,9101,4,5386.16,0
8428,2025-11-28,9975,8914,7436,10,20658.59,0
8429,2025-04-13,7501,5525,3566,10,9306.32,0
8430,2025-08-03,3120,4917,750,8,7222.46,0
8431,2026-01-06,4286,5866,7455,5,9077.25,0
8432,2025-05-15,4337,2247,3113,5,3834.65,20
8433,2025-10-01,3905,7245,9569,4,4213.4,20
8434,2025-01-07,3433,8022,6846,1,3576.91,0
8435,2025-12-27,925,9508,7081,6,5811.3,0
8436,2025-02-28,5674,3345,4253,9,10532.2,0
8437,2025-11-11,4261,9496,4584,7,23927.03,15
8438,2025-09-02,9885,50,2564,2,13256.87,5
8439,2025-05-09,5259,9956,1951,6,6912.06,0
8440,2025-02-01,4175,2709,6090,8,19110.33,0
8441,2025-08-26,9161,2735,9878,1,13544.01,5
8442,2025-04-10,5045,2378,7467,10,24083.81,0
8443,2025-07-19,8530,2594,9344,3,23584.54,10
8444,2025-11-02,9131,4602,256,3,19272.19,0
8445,2025-04-17,8393,717,4722,2,3691.18,20
8446,2025-08-12,9376,7269,2915,2,4702.6,0
8447,2025-08-07,3555,9328,8417,6,9968.44,10
8448,2025-11-25,8554,8383,5248,8,19899.81,10
8449,2025-10-19,1947,2251,8488,9,14520.94,10
8450,2025-10-17,7442,6452,2458,10,20210.27,5
8451,2025-08-18,407,8456,8246,2,20945.66,0
8452,2026-01-01,4084,5095,5696,2,10085.37,5
8453,2025-10-09,244,8975,5964,1,13434.35,20
8454,2025-11-28,7135,9689,3376,8,24775.01,0
8455,2025-05-07,8955,2950,2701,10,1822.39,15
8456,2025-11-15,8641,1507,6354,9,5548.91,0
8457,2025-04-03,354,3424,1561,5,4091.58,10
8458,2025-02-22,3194,830,8647,9,20266.26,15
8459,2025-12-11,3338,5493,589,7,631.47,0
8460,2025-07-23,5510,6628,5598,7,12877.36,15
8461,2025-09-17,4242,1601,2172,6,24412.01,10
8462,2025-04-18,377,1393,229,9,18245.07,0
8463,2025-07-31,2261,6772,2134,7,23067.1,0
8464,2025-07-12,7145,1796,78,9,17417.17,20
8465,2025-03-12,7811,3395,8068,3,3981.4,20
8466,2025-10-31,951,4327,5948,10,350.36,0
8467,2025-05-16,2499,5790,2153,10,18680.35,0
8468,2025-05-15,6359,9028,7584,10,5620.74,15
8469,2025-11-18,188,2621,5922,5,8389.97,0
8470,2025-12-22,2762,5648,8056,9,7864.14,10
8471,2025-09-03,100,1961,9704,6,5945.37,0
8472,2025-12-12,2490,7946,9261,4,13454.9,0
8473,2025-09-04,1453,9269,4897,3,5758.85,20
8474,2025-02-06,8312,2449,515,3,13595.4,5
8475,2025-10-09,6528,4726,4048,2,7315.57,20
8476,2025-06-19,7031,283,6967,6,21917.29,5
8477,2025-11-22,7912,4641,9643,6,10100.52,0
8478,2025-03-06,5485,7562,7700,4,20878.11,0
8479,2025-11-23,3788,1975,2718,2,11975.32,20
8480,2025-08-21,6945,3834,6744,3,19647.41,0
8481,2025-03-31,3477,7550,3039,6,1967.65,10
8482,2025-02-09,4616,8654,5717,7,22911.35,0
8483,2025-07-25,857,5324,1604,6,18954.51,0
8484,2025-04-16,5988,2807,8022,4,14256.39,0
8485,2025-04-20,9451,1733,4587,8,7389.39,15
8486,2025-01-26,1830,525,2924,3,4749.4,5
8487,2025-09-09,1448,8132,945,8,11882.09,0
8488,2025-02-25,6393,4153,697,7,23335.88,15
8489,2025-10-03,1831,8809,2757,3,23103.91,0
8490,2025-08-21,7550,6413,5504,3,24958.59,0
8491,2025-07-11,2929,9993,8017,3,16584.31,0
8492,2025-08-14,656,3899,2686,8,1754.52,0
8493,2025-04-05,6,3110,9030,10,23128.76,20
8494,2025-06-03,1476,5566,1462,9,23421.4,20
8495,2025-02-16,8504,476,6174,7,12858.95,10
8496,2025-12-02,4760,1893,9989,3,1629.88,5
8497,2025-05-27,2323,317,7293,3,12238.76,20
8498,2025-09-30,3617,8361,3070,2,8730.97,15
8499,2025-06-21,8786,5116,5687,3,17189.73,0
8500,2025-04-20,6994,8185,9060,2,8399.4,0
8501,2025-03-14,5451,5741,6703,2,3027.29,15
8502,2025-09-12,173,9503,1242,2,370.98,0
8503,2025-04-08,5030,8197,5012,5,20463.5,20
8504,2025-03-05,5772,1048,4700,8,20634.38,15
8505,2025-06-09,1082,9601,8763,4,507.12,5
8506,2025-11-05,8936,8014,3119,1,19212.94,15
8507,2025-02-09,4154,2540,9244,6,10557.45,0
8508,2025-11-06,2285,8024,6754,4,6709.17,15
8509,2025-11-03,9458,6043,1986,10,20441.6,0
8510,2025-04-15,8575,237,5312,3,9959.68,0
8511,2025-04-25,8704,4294,5964,8,14214.55,20
8512,2025-09-26,2933,4299,7560,1,16847.69,10
8513,2025-07-28,3134,2416,6682,5,23702.3,0
8514,2025-10-29,9847,9220,1855,4,23510.56,0
8515,2025-06-08,175,2932,9171,8,21316.76,0
8516,2025-01-28,5975,1288,7467,10,15644.17,0
8517,2025-05-02,1953,8766,746,8,17607.19,0
8518,2025-06-23,3806,7528,3458,7,17133.55,15
8519,2025-09-25,5438,6878,2050,1,14010.97,5
8520,2025-07-08,5618,7716,6102,7,256.01,0
8521,2025-04-19,3998,3180,5940,5,11987.99,0
8522,2025-07-29,6948,985,7928,6,24903.59,0
8523,2025-02-16,4509,3970,5149,6,10665.08,15
8524,2025-06-26,4831,4447,4174,8,2244.14,0
8525,2025-10-28,1364,2610,1102,10,16790.56,5
8526,2025-01-28,9274,3215,1022,9,1839.84,5
8527,2025-10-04,9162,9423,623,8,17480.08,15
8528,2025-05-20,5972,8508,7016,2,7494.28,5
8529,2025-08-28,7050,8979,4923,4,19488.64,0
8530,2025-12-12,399,8964,1934,9,12429.63,0
8531,2025-12-13,3967,5325,573,3,22888.03,15
8532,2025-06-30,1804,3062,5830,4,19434.14,20
8533,2026-01-05,6814,6276,472,10,12905.96,0
8534,2025-06-04,5701,2124,1395,1,10104.46,0
8535,2025-09-09,9332,9707,4504,2,15120.17,0
8536,2025-06-17,1278,8226,5394,3,10449.88,0
8537,2025-05-03,6738,8229,183,4,1070.53,10
8538,2025-02-28,9005,6141,2053,1,2190.06,0
8539,2025-04-11,4521,5292,9280,8,20297.61,0
8540,2025-12-25,7914,8488,5832,6,14044.81,15
8541,2025-08-06,5055,5061,3560,8,13722.44,15
8542,2025-07-31,5268,2576,358,4,13380.68,0
8543,2025-04-30,7414,4740,7827,3,22030.36,5
8544,2025-09-25,3683,8191,2062,2,10112.4,15
8545,2025-03-11,1329,6032,1303,7,377.54,5
8546,2025-06-06,3411,8448,4844,2,8598.09,5
8547,2025-12-24,8444,7463,5029,8,4438.92,5
8548,2025-03-24,7563,5154,9859,7,23490.09,10
8549,2025-09-28,2887,3720,563,5,19104.8,5
8550,2025-02-10,1847,1603,1223,8,11214.86,15
8551,2025-05-17,9159,4049,1137,3,12179.67,0
8552,2025-10-18,6225,7380,988,4,10231.77,0
8553,2025-12-07,3220,4967,2030,4,7228.25,5
8554,2025-08-25,4060,46,6620,9,145.84,0
8555,2025-09-14,6953,9695,3637,4,11675.97,20
8556,2025-08-16,9963,9495,2002,10,17748.89,5
8557,2025-08-19,594,7369,282,9,14033.51,15
8558,2025-02-27,3317,4368,8813,8,22311.74,0
8559,2025-10-04,1521,2161,7762,4,8091.87,0
8560,2025-06-13,2391,2524,3998,1,1180.47,10
8561,2025-02-14,459,4391,3616,7,16394.53,0
8562,2025-07-05,9017,969,1173,10,23348.22,0
8563,2025-09-25,2038,258,821,2,11621.31,0
8564,2025-07-03,4065,2985,9091,1,19266.75,0
8565,2025-02-10,5025,147,4681,3,5963.6,20
8566,2025-08-07,9871,7169,5809,10,16166.23,20
8567,2025-11-26,6511,4034,6481,6,24386.92,15
8568,2025-06-27,2737,5791,1105,5,6764.41,0
8569,2025-10-04,5152,8961,9501,1,11787.63,15
8570,2025-06-28,7111,4349,3867,5,8698.93,10
8571,2025-06-07,8399,7923,3642,9,17026.21,0
8572,2025-04-08,572,5446,6444,10,501.33,20
8573,2025-12-09,1754,8723,782,1,11801.63,15
8574,2025-11-16,5341,8210,2884,10,1268.06,0
8575,2025-12-28,9901,6792,8870,8,16908.59,0
8576,2026-01-03,4302,160,2540,9,11869.99,0
8577,2025-09-10,1285,3504,8613,5,10427.42,0
8578,2025-05-21,5313,4388,315,3,22285.58,0
8579,2025-05-18,4779,1819,8916,9,24115.16,20
8580,2025-07-04,6503,9824,8349,4,13857.49,15
8581,2025-04-17,9692,8996,2775,2,1298.88,0
8582,2025-05-29,7626,3942,3649,10,19423.15,0
8583,2025-09-12,7361,5234,7275,3,6947.31,20
8584,2025-04-16,9027,7168,6122,1,19735.2,0
8585,2025-07-10,9628,1116,666,7,23287.72,15
8586,2025-10-09,5023,6337,2638,1,17299.32,0
8587,2026-01-05,9913,8981,7683,6,7850.89,5
8588,2025-08-18,5618,6172,8027,3,18535.47,0
8589,2025-08-06,8188,2166,8219,3,24891.98,10
8590,2025-03-30,1494,8402,9014,5,20513.58,10
8591,2025-03-17,3722,5295,7274,5,3353.26,0
8592,2025-04-03,910,2523,9982,5,10877.56,0
8593,2025-03-31,9947,9815,5651,10,13409.42,5
8594,2025-03-26,613,97,7906,9,11617.42,5
8595,2025-12-11,8581,1130,1508,8,21055.66,10
8596,2025-06-29,2696,5164,2421,9,11383.83,10
8597,2025-08-29,6525,3376,2346,10,8366.3,0
8598,2025-06-26,6903,9674,5431,6,23026.49,0
8599,2025-06-13,6663,4299,7577,4,16847.69,10
8600,2025-02-04,8303,8041,9953,10,3841.03,0
8601,2025-04-21,1504,1561,2465,10,4937.69,15
8602,2025-09-24,1804,1702,9181,2,16609.12,0
8603,2025-01-22,8391,3829,668,2,16514.67,20
8604,2025-07-10,3174,256,5571,3,5397.84,5
8605,2025-09-16,4811,4462,4406,3,24827.16,0
8606,2025-01-22,491,8798,2922,5,7510.72,10
8607,2025-02-20,979,7296,7492,8,8281.76,0
8608,2025-05-30,2294,7906,7766,5,10027.39,0
8609,2025-08-16,1077,4061,1826,5,24979.44,10
8610,2025-09-04,3797,2725,7306,3,13527.79,10
8611,2025-06-21,2207,9487,8359,2,10949.5,10
8612,2025-08-24,5372,4175,9793,1,18049.97,10
8613,2025-07-02,9243,3261,8160,10,23980.64,10
8614,2025-10-15,6145,2477,1721,8,15507.55,20
8615,2025-11-13,1205,9506,6545,7,8089.86,5
8616,2025-10-03,4342,8131,1941,8,23934.95,0
8617,2025-02-18,8173,4825,6494,9,19383.11,15
8618,2025-04-01,4247,7253,9389,10,5624.94,15
8619,2025-05-14,1523,7341,6656,10,1652.57,15
8620,2025-03-06,3,1311,2932,8,10022.73,20
8621,2025-12-30,4025,7042,245,8,16875.76,20
8622,2025-11-04,5879,1825,7990,1,20319.83,20
8623,2025-05-01,2426,4831,3077,1,1946.54,0
8624,2025-02-17,4199,1639,3441,10,11268.6,0
8625,2025-09-12,6712,7935,8032,6,4233.11,0
8626,2025-07-17,4918,5225,2390,7,23543.68,20
8627,2025-02-06,6190,8763,6418,10,10063.33,5
8628,2025-05-31,594,992,8107,6,2709.03,5
8629,2025-04-16,5024,8413,4393,2,9776.31,0
8630,2025-03-30,7,427,9646,2,20179.73,0
8631,2025-01-25,4713,6493,5020,2,13128.56,5
8632,2025-04-23,3691,1467,5327,7,14373.48,10
8633,2025-04-17,2087,5283,4847,9,3712.51,10
8634,2025-01-12,9093,8526,9202,7,3557.86,0
8635,2025-10-29,1466,8522,3315,4,22538.14,15
8636,2025-06-26,3014,4154,4463,3,5156.92,5
8637,2025-08-19,7886,3041,7350,1,6807.82,0
8638,2025-02-04,8932,5429,3921,3,15397.58,0
8639,2025-12-19,7394,9514,9708,7,14379.18,5
8640,2025-02-26,2960,9796,2172,1,17172.13,10
8641,2025-01-10,9377,9864,5971,9,12907.01,5
8642,2025-09-22,7730,5958,4616,3,13143.7,0
8643,2025-11-20,5992,4356,9350,2,8643.8,0
8644,2025-04-02,4886,3134,6827,6,17744.22,15
8645,2025-01-10,1622,8868,1548,6,24072.54,15
8646,2025-11-04,6751,2271,1775,6,24679.04,0
8647,2025-05-07,3958,7193,4886,8,6130.39,0
8648,2025-04-09,1355,5763,2432,5,10397.34,20
8649,2025-07-07,5640,6219,8966,4,16563.68,10
8650,2025-08-10,1875,3248,1950,5,14310.76,0
8651,2025-05-23,9451,9898,2328,6,16220.51,0
8652,2026-01-02,1015,8118,8642,1,18270.39,5
8653,2025-04-16,4523,5969,99,10,18825.94,20
8654,2025-08-15,6148,5287,475,4,5709.38,0
8655,2025-11-20,1494,5094,4127,9,1576.75,15
8656,2025-07-11,858,9141,3232,5,17367.29,0
8657,2025-10-09,6935,1012,5317,7,7821.64,15
8658,2025-12-31,8777,1435,1921,6,730.37,0
8659,2025-03-14,945,8647,7972,2,2180.7,0
8660,2025-07-23,9335,8107,518,7,22123.79,0
8661,2025-06-04,8967,224,2898,10,12539.57,5
8662,2025-06-11,2048,3180,6595,4,11987.99,5
8663,2025-01-06,2863,3266,5921,7,15953.19,0
8664,2025-10-15,6265,6357,9007,4,15075.43,20
8665,2025-03-23,3438,925,8486,5,16188.73,5
8666,2025-11-24,7115,4682,6946,4,6404.54,15
8667,2025-02-08,5917,8017,3725,2,5972.65,0
8668,2025-10-01,9328,6617,8569,8,9373.11,5
8669,2025-11-06,4643,6725,3393,8,14465.02,0
8670,2025-05-04,4519,2722,8009,2,9596.5,0
8671,2025-12-17,9040,6236,380,6,24815.85,0
8672,2025-01-16,7701,3678,6487,8,11399.15,15
8673,2025-04-02,5035,4649,1187,3,11981.96,0
8674,2025-11-18,893,1723,2415,9,14251.38,15
8675,2025-06-15,8774,8083,5252,1,6624.08,20
8676,2025-04-12,3905,3520,5342,8,5546.79,15
8677,2025-01-08,7809,208,2511,3,8622.15,5
8678,2025-04-19,8666,2158,1722,9,12151.28,5
8679,2025-05-16,8006,9783,6182,7,23466.85,5
8680,2025-09-03,8625,4892,4015,2,17779.51,10
8681,2025-10-15,8953,5035,7745,7,22538.16,10
8682,2025-09-29,3212,7893,8298,9,2214.75,15
8683,2025-02-08,6154,9288,6026,3,17955.54,0
8684,2025-09-14,2223,563,4477,7,2442.47,15
8685,2025-11-04,6693,2085,9272,2,4088.77,0
8686,2025-01-17,6248,6005,8763,3,19361.88,10
8687,2025-02-19,157,6975,1323,7,12714.62,0
8688,2025-09-12,942,8974,9728,5,16800.21,10
8689,2025-12-30,3587,1889,391,1,2601.14,15
8690,2025-12-21,8340,9165,3705,3,3173.61,5
8691,2025-04-16,6984,1006,7191,3,9095.18,20
8692,2026-01-01,7863,5039,1009,2,20421.09,5
8693,2025-04-14,6728,2176,9778,2,21033.63,10
8694,2025-02-18,4585,2324,8111,4,21128.22,0
