product_id,product_name,category,price
2469,Product-2469,Toys,10653.37
2470,Product-2470,Clothing,7007.41
2471,Product-2471,Grocery,22923.9
2472,Product-2472,Grocery,6578.24
2473,Product-2473,Home,1384.51
2474,Product-2474,Sports,5296.14
2475,Product-2475,Sports,21981.25
2476,Product-2476,Books,1695.64
2477,Product-2477,Sports,15507.55
2478,Product-2478,Home,17629.19
2479,Product-2479,Sports,2723.47
2480,Product-2480,Books,17171.7
2481,Product-2481,Toys,22763.19
2482,Product-2482,Books,16754.48
2483,Product-2483,Clothing,16109.05
2484,Product-2484,Electronics,3719.73
2485,Product-2485,Home,24010.61
2486,Product-2486,Sports,16543.71
2487,Product-2487,Toys,13494.72
2488,Product-2488,Home,20107.43
2489,Product-2489,Sports,14503.03
2490,Product-2490,Sports,13215.96
2491,Product-2491,Toys,3917.34
2492,Product-2492,Toys,17280.47
2493,Product-2493,Electronics,7686.57
2494,Product-2494,Grocery,12056.96
2495,Product-2495,Books,3364.48
2496,Product-2496,Home,2661.12
2497,Product-2497,Toys,11262.88
2498,Product-2498,Clothing,6382.14
2499,Product-2499,Clothing,958.91
2500,Product-2500,Electronics,21553.1
2501,Product-2501,Sports,13534.15
2502,Product-2502,Home,17776.29
2503,Product-2503,Clothing,6731.6
2504,Product-2504,Clothing,20799.46
2505,Product-2505,Books,5698.28
2506,Product-2506,Home,4110.21
2507,Product-2507,Clothing,5994.77
2508,Product-2508,Toys,2624.92
2509,Product-2509,Electronics,24634.0
2510,Product-2510,Books,13765.16
2511,Product-2511,Electronics,9827.83
2512,Product-2512,Toys,3970.05
2513,Product-2513,Sports,5291.75
2514,Product-2514,Clothing,12951.17
2515,Product-2515,Sports,23107.64
2516,Product-2516,Books,14472.95
2517,Product-2517,Clothing,4236.19
2518,Product-2518,Electronics,1167.31
2519,Product-2519,Electronics,421.83
2520,Product-2520,Clothing,4434.44
2521,Product-2521,Electronics,456.12
2522,Product-2522,Books,13074.44
2523,Product-2523,Home,10877.56
2524,Product-2524,Electronics,1180.47
2525,Product-2525,Electronics,12722.68
2526,Product-2526,Books,14941.82
2527,Product-2527,Toys,13974.8
2528,Product-2528,Toys,16934.55
2529,Product-2529,Books,9686.53
2530,Product-2530,Electronics,13716.14
2531,Product-2531,Toys,7422.02
2532,Product-2532,Grocery,9623.71
2533,Product-2533,Electronics,7254.66
2534,Product-2534,Books,5919.03
2535,Product-2535,Sports,7269.61
2536,Product-2536,Grocery,16264.4
2537,Product-2537,Books,23587.96
2538,Product-2538,Sports,12782.85
2539,Product-2539,Electronics,19664.91
2540,Product-2540,Grocery,10557.45
2541,Product-2541,Toys,19172.54
2542,Product-2542,Sports,16055.79
2543,Product-2543,Clothing,7905.8
2544,Product-2544,Home,21665.55
2545,Product-2545,Sports,7943.99
2546,Product-2546,Books,19763.13
2547,Product-2547,Electronics,141.07
2548,Product-2548,Books,19338.71
2549,Product-2549,Electronics,11453.25
2550,Product-2550,Toys,10136.73
2551,Product-2551,Clothing,137.53
2552,Product-2552,Toys,20398.73
2553,Product-2553,Grocery,23814.8
2554,Product-2554,Sports,9510.78
2555,Product-2555,Toys,1909.6
2556,Product-2556,Electronics,22578.34
2557,Product-2557,Electronics,10926.0
2558,Product-2558,Books,9778.85
2559,Product-2559,Grocery,2346.09
2560,Product-2560,Electronics,22629.43
2561,Product-2561,Home,22907.69
2562,Product-2562,Grocery,21694.22
2563,Product-2563,Books,2302.89
2564,Product-2564,Toys,22300.64
2565,Product-2565,Clothing,24670.2
2566,Product-2566,Electronics,20203.68
2567,Product-2567,Sports,8132.08
2568,Product-2568,Home,15372.26
2569,Product-2569,Sports,6758.17
2570,Product-2570,Sports,11762.37
2571,Product-2571,Sports,15398.63
2572,Product-2572,Grocery,19336.49
2573,Product-2573,Toys,4906.45
2574,Product-2574,Home,13728.46
2575,Product-2575,Grocery,13871.33
2576,Product-2576,Home,13380.68
2577,Product-2577,Sports,14136.81
2578,Product-2578,Home,4024.68
2579,Product-2579,Sports,11504.88
2580,Product-2580,Electronics,13222.46
2581,Product-2581,Sports,10864.55
2582,Product-2582,Sports,13024.97
2583,Product-2583,Books,14165.53
2584,Product-2584,Home,13252.01
2585,Product-2585,Books,16527.28
2586,Product-2586,Home,19550.65
2587,Product-2587,Electronics,9133.9
2588,Product-2588,Grocery,20081.13
2589,Product-2589,Home,4556.22
2590,Product-2590,Home,21105.13
2591,Product-2591,Sports,11389.04
2592,Product-2592,Home,633.17
2593,Product-2593,Sports,5956.85
2594,Product-2594,Electronics,23584.54
2595,Product-2595,Clothing,10818.74
2596,Product-2596,Books,19111.81
2597,Product-2597,Grocery,11391.08
2598,Product-2598,Books,13073.32
2599,Product-2599,Sports,20784.37
2600,Product-2600,Clothing,9534.5
2601,Product-2601,Grocery,24445.56
2602,Product-2602,Sports,21376.78
2603,Product-2603,Toys,23593.02
2604,Product-2604,Sports,9245.17
2605,Product-2605,Clothing,23521.59
2606,Product-2606,Toys,11551.59
2607,Product-2607,Grocery,12786.89
2608,Product-2608,Electronics,11541.24
2609,Product-2609,Home,7305.14
2610,Product-2610,Electronics,16790.56
2611,Product-2611,Clothing,12232.53
2612,Product-2612,Home,15072.97
2613,Product-2613,Toys,1911.98
2614,Product-2614,Sports,16840.71
2615,Product-2615,Toys,16142.28
2616,Product-2616,Clothing,7044.26
2617,Product-2617,Sports,17833.61
2618,Product-2618,Home,23502.14
2619,Product-2619,Home,6693.46
2620,Product-2620,Clothing,3565.79
2621,Product-2621,Home,8389.97
2622,Product-2622,Sports,1907.48
2623,Product-2623,Electronics,20288.51
2624,Product-2624,Grocery,18039.1
2625,Product-2625,Grocery,6696.71
2626,Product-2626,Clothing,2675.63
2627,Product-2627,Sports,8697.96
2628,Product-2628,Grocery,9352.57
2629,Product-2629,Toys,20883.46
2630,Product-2630,Grocery,10906.19
2631,Product-2631,Sports,3204.16
2632,Product-2632,Toys,14470.55
2633,Product-2633,Clothing,21121.87
2634,Product-2634,Grocery,12448.78
2635,Product-2635,Electronics,17772.15
2636,Product-2636,Electronics,23455.52
2637,Product-2637,Electronics,1631.06
2638,Product-2638,Home,5527.95
2639,Product-2639,Books,22466.99
2640,Product-2640,Home,6913.97
2641,Product-2641,Electronics,11510.99
2642,Product-2642,Clothing,20690.66
2643,Product-2643,Grocery,21198.08
2644,Product-2644,Home,24797.39
2645,Product-2645,Sports,4115.73
2646,Product-2646,Sports,15295.11
2647,Product-2647,Books,22142.7
2648,Product-2648,Grocery,176.17
2649,Product-2649,Electronics,12162.6
2650,Product-2650,Books,23635.73
2651,Product-2651,Toys,12941.92
2652,Product-2652,Clothing,17236.74
2653,Product-2653,Books,11342.97
2654,Product-2654,Electronics,3449.43
2655,Product-2655,Home,1858.58
2656,Product-2656,Sports,23108.69
2657,Product-2657,Toys,19322.1
2658,Product-2658,Electronics,12062.68
2659,Product-2659,Electronics,19668.21
2660,Product-2660,Sports,16054.94
2661,Product-2661,Toys,23722.34
2662,Product-2662,Electronics,2948.41
2663,Product-2663,Grocery,24369.38
2664,Product-2664,Sports,4491.11
2665,Product-2665,Home,22153.42
2666,Product-2666,Electronics,24527.32
2667,Product-2667,Books,2200.03
2668,Product-2668,Clothing,10713.72
2669,Product-2669,Books,22008.79
2670,Product-2670,Books,9100.05
2671,Product-2671,Toys,21561.76
2672,Product-2672,Home,1378.34
2673,Product-2673,Sports,3447.3
2674,Product-2674,Electronics,869.06
2675,Product-2675,Electronics,20251.07
2676,Product-2676,Sports,7882.06
2677,Product-2677,Electronics,164.86
2678,Product-2678,Home,6447.82
2679,Product-2679,Books,20757.93
2680,Product-2680,Books,2211.26
2681,Product-2681,Sports,14371.36
2682,Product-2682,Grocery,14066.27
2683,Product-2683,Grocery,17493.21
2684,Product-2684,Clothing,20277.67
2685,Product-2685,Clothing,19946.35
2686,Product-2686,Sports,11734.71
2687,Product-2687,Sports,13905.56
2688,Product-2688,Clothing,21636.85
2689,Product-2689,Home,8648.11
2690,Product-2690,Sports,6464.42
2691,Product-2691,Home,19161.48
2692,Product-2692,Home,20916.49
2693,Product-2693,Electronics,23985.44
2694,Product-2694,Toys,18037.71
2695,Product-2695,Clothing,24436.24
2696,Product-2696,Clothing,20129.1
2697,Product-2697,Toys,13483.57
2698,Product-2698,Clothing,22547.33
2699,Product-2699,Books,19347.48
2700,Product-2700,Electronics,6482.53
2701,Product-2701,Electronics,3885.54
2702,Product-2702,Toys,14058.93
2703,Product-2703,Sports,10111.88
2704,Product-2704,Books,4620.24
2705,Product-2705,Home,22315.43
2706,Product-2706,Clothing,24271.96
2707,Product-2707,Toys,19777.16
2708,Product-2708,Grocery,10974.37
2709,Product-2709,Sports,19110.33
2710,Product-2710,Toys,6086.82
2711,Product-2711,Toys,22963.99
2712,Product-2712,Home,13272.0
2713,Product-2713,Home,21558.0
2714,Product-2714,Sports,10913.77
2715,Product-2715,Books,10760.21
2716,Product-2716,Clothing,14727.74
2717,Product-2717,Clothing,24743.67
2718,Product-2718,Grocery,22280.34
2719,Product-2719,Sports,12609.33
2720,Product-2720,Sports,7625.81
2721,Product-2721,Clothing,7982.09
2722,Product-2722,Clothing,9596.5
2723,Product-2723,Toys,22698.46
2724,Product-2724,Toys,7482.99
2725,Product-2725,Clothing,13527.79
2726,Product-2726,Grocery,8383.11
2727,Product-2727,Home,20416.79
2728,Product-2728,Grocery,17631.96
2729,Product-2729,Home,9034.65
2730,Product-2730,Sports,8422.31
2731,Product-2731,Electronics,9137.34
2732,Product-2732,Home,4028.42
2733,Product-2733,Sports,4610.17
2734,Product-2734,Toys,292.84
2735,Product-2735,Electronics,13544.01
2736,Product-2736,Grocery,22562.72
2737,Product-2737,Grocery,2723.15
2738,Product-2738,Home,15742.15
2739,Product-2739,Grocery,18278.97
2740,Product-2740,Books,24753.32
2741,Product-2741,Electronics,22242.61
2742,Product-2742,Electronics,23778.5
2743,Product-2743,Electronics,11594.36
2744,Product-2744,Sports,23538.02
2745,Product-2745,Electronics,15045.62
2746,Product-2746,Books,526.46
2747,Product-2747,Grocery,20145.76
2748,Product-2748,Books,23563.62
2749,Product-2749,Books,9757.17
2750,Product-2750,Books,17582.29
2751,Product-2751,Clothing,15864.46
2752,Product-2752,Home,17941.31
2753,Product-2753,Grocery,22988.46
2754,Product-2754,Grocery,20448.44
2755,Product-2755,Grocery,17480.88
2756,Product-2756,Electronics,17080.57
2757,Product-2757,Electronics,22329.57
2758,Product-2758,Books,3424.07
2759,Product-2759,Home,22532.87
2760,Product-2760,Toys,19857.46
2761,Product-2761,Sports,8965.74
2762,Product-2762,Electronics,313.86
2763,Product-2763,Toys,10471.13
2764,Product-2764,Toys,17505.92
2765,Product-2765,Electronics,2019.55
2766,Product-2766,Electronics,8464.65
2767,Product-2767,Toys,18000.88
2768,Product-2768,Clothing,22667.31
2769,Product-2769,Grocery,24166.98
2770,Product-2770,Books,17175.32
2771,Product-2771,Sports,6527.76
2772,Product-2772,Books,22270.39
2773,Product-2773,Grocery,848.17
2774,Product-2774,Grocery,1143.46
2775,Product-2775,Toys,12333.2
2776,Product-2776,Toys,11101.41
2777,Product-2777,Clothing,21120.89
2778,Product-2778,Home,14894.26
2779,Product-2779,Electronics,23272.22
2780,Product-2780,Books,18591.93
2781,Product-2781,Books,9185.63
2782,Product-2782,Electronics,22840.71
2783,Product-2783,Books,18787.35
2784,Product-2784,Electronics,1251.21
2785,Product-2785,Home,7231.75
2786,Product-2786,Books,15569.92
2787,Product-2787,Grocery,19332.89
2788,Product-2788,Electronics,5121.42
2789,Product-2789,Sports,3007.01
2790,Product-2790,Grocery,8737.83
2791,Product-2791,Electronics,21963.26
2792,Product-2792,Home,1187.9
2793,Product-2793,Sports,17483.31
2794,Product-2794,Toys,7141.07
2795,Product-2795,Electronics,13591.89
2796,Product-2796,Books,15355.1
2797,Product-2797,Electronics,23887.52
2798,Product-2798,Books,8453.43
2799,Product-2799,Sports,15434.16
2800,Product-2800,Clothing,23998.12
2801,Product-2801,Grocery,8685.4
2802,Product-2802,Toys,6128.59
2803,Product-2803,Grocery,17166.32
2804,Product-2804,Grocery,3705.37
2805,Product-2805,Grocery,9728.66
2806,Product-2806,Electronics,1530.16
2807,Product-2807,Home,14256.39
2808,Product-2808,Sports,375.55
2809,Product-2809,Electronics,9974.7
2810,Product-2810,Home,23575.47
2811,Product-2811,Toys,13710.08
2812,Product-2812,Electronics,13691.05
2813,Product-2813,Books,11008.85
2814,Product-2814,Grocery,1150.02
2815,Product-2815,Books,22391.19
2816,Product-2816,Home,12548.8
2817,Product-2817,Books,17021.44
2818,Product-2818,Books,22249.6
2819,Product-2819,Clothing,16572.2
2820,Product-2820,Sports,21214.54
2821,Product-2821,Grocery,14547.28
2822,Product-2822,Grocery,21554.11
2823,Product-2823,Electronics,119.34
2824,Product-2824,Home,11488.98
2825,Product-2825,Toys,21209.25
2826,Product-2826,Clothing,8387.65
2827,Product-2827,Electronics,5488.26
2828,Product-2828,Books,8731.07
2829,Product-2829,Electronics,1868.32
2830,Product-2830,Clothing,24634.94
2831,Product-2831,Grocery,6414.84
2832,Product-2832,Home,4631.94
2833,Product-2833,Electronics,11511.49
2834,Product-2834,Grocery,4635.07
2835,Product-2835,Electronics,15712.02
2836,Product-2836,Books,23678.27
2837,Product-2837,Books,19488.5
2838,Product-2838,Clothing,19742.46
2839,Product-2839,Grocery,8309.2
2840,Product-2840,Electronics,1790.11
2841,Product-2841,Books,19697.0
2842,Product-2842,Sports,1043.85
2843,Product-2843,Home,20981.31
2844,Product-2844,Electronics,8936.43
2845,Product-2845,Electronics,15948.31
2846,Product-2846,Sports,13916.86
2847,Product-2847,Home,12785.4
2848,Product-2848,Clothing,397.92
2849,Product-2849,Electronics,2255.24
2850,Product-2850,Home,11129.59
2851,Product-2851,Toys,3445.22
2852,Product-2852,Electronics,7075.67
2853,Product-2853,Books,8396.07
2854,Product-2854,Home,8385.37
2855,Product-2855,Sports,13934.26
2856,Product-2856,Sports,11306.13
2857,Product-2857,Toys,14161.56
2858,Product-2858,Clothing,2238.78
2859,Product-2859,Sports,18436.82
2860,Product-2860,Toys,10616.27
2861,Product-2861,Clothing,9911.27
2862,Product-2862,Clothing,23833.62
2863,Product-2863,Clothing,10506.05
2864,Product-2864,Toys,22063.52
2865,Product-2865,Toys,261.36
2866,Product-2866,Books,3579.56
2867,Product-2867,Grocery,8875.39
2868,Product-2868,Clothing,1989.56
2869,Product-2869,Home,24583.42
2870,Product-2870,Electronics,17387.83
2871,Product-2871,Clothing,77.38
2872,Product-2872,Home,2907.63
2873,Product-2873,Toys,8639.09
2874,Product-2874,Clothing,5679.96
2875,Product-2875,Toys,13790.73
2876,Product-2876,Clothing,4766.68
2877,Product-2877,Books,23938.01
2878,Product-2878,Electronics,16193.52
2879,Product-2879,Sports,18152.65
2880,Product-2880,Clothing,1734.75
2881,Product-2881,Sports,19652.62
2882,Product-2882,Sports,14342.63
2883,Product-2883,Home,18083.6
2884,Product-2884,Books,9182.75
2885,Product-2885,Electronics,10871.68
2886,Product-2886,Toys,2846.01
2887,Product-2887,Home,5325.33
2888,Product-2888,Grocery,8341.28
2889,Product-2889,Sports,2084.75
2890,Product-2890,Sports,22024.08
2891,Product-2891,Sports,18753.14
2892,Product-2892,Books,24321.66
2893,Product-2893,Clothing,17614.24
2894,Product-2894,Electronics,9573.91
2895,Product-2895,Sports,1159.2
2896,Product-2896,Electronics,18772.79
2897,Product-2897,Toys,8524.75
2898,Product-2898,Clothing,11994.82
2899,Product-2899,Toys,20216.98
2900,Product-2900,Sports,21459.1
2901,Product-2901,Electronics,13709.85
2902,Product-2902,Home,15235.98
2903,Product-2903,Clothing,12737.58
2904,Product-2904,Sports,12015.82
2905,Product-2905,Clothing,20102.46
2906,Product-2906,Grocery,8325.89
2907,Product-2907,Grocery,21662.5
2908,Product-2908,Books,2444.56
2909,Product-2909,Sports,3495.65
2910,Product-2910,Books,18862.12
2911,Product-2911,Clothing,80.42
2912,Product-2912,Clothing,13802.44
2913,Product-2913,Sports,7398.91
2914,Product-2914,Clothing,15650.54
2915,Product-2915,Toys,24485.59
2916,Product-2916,Clothing,16579.01
2917,Product-2917,Clothing,1526.03
2918,Product-2918,Electronics,6971.74
2919,Product-2919,Home,24685.7
2920,Product-2920,Books,5324.99
2921,Product-2921,Clothing,23117.64
2922,Product-2922,Toys,13146.27
2923,Product-2923,Electronics,1697.67
2924,Product-2924,Grocery,14452.99
2925,Product-2925,Books,4947.26
2926,Product-2926,Electronics,16844.5
2927,Product-2927,Books,15701.2
2928,Product-2928,Electronics,3233.14
2929,Product-2929,Books,5236.05
2930,Product-2930,Electronics,6961.11
2931,Product-2931,Books,17412.17
2932,Product-2932,Clothing,21316.76
2933,Product-2933,Clothing,17937.64
2934,Product-2934,Home,9011.42
2935,Product-2935,Clothing,17401.54
2936,Product-2936,Electronics,6130.3
2937,Product-2937,Books,4889.38
2938,Product-2938,Toys,18994.64
2939,Product-2939,Sports,2383.75
2940,Product-2940,Grocery,22164.08
2941,Product-2941,Home,6373.97
2942,Product-2942,Clothing,122.0
2943,Product-2943,Toys,1483.16
2944,Product-2944,Books,19836.53
2945,Product-2945,Clothing,23375.82
2946,Product-2946,Home,11450.11
2947,Product-2947,Grocery,9977.2
2948,Product-2948,Sports,2444.05
2949,Product-2949,Sports,5644.91
2950,Product-2950,Toys,1822.39
2951,Product-2951,Electronics,16311.44
2952,Product-2952,Sports,2286.99
2953,Product-2953,Books,22092.34
2954,Product-2954,Books,24458.09
2955,Product-2955,Electronics,11768.43
2956,Product-2956,Home,21636.47
2957,Product-2957,Electronics,21521.99
2958,Product-2958,Clothing,14571.91
2959,Product-2959,Sports,5493.34
2960,Product-2960,Toys,777.83
2961,Product-2961,Clothing,21061.56
2962,Product-2962,Books,13553.25
2963,Product-2963,Grocery,1718.68
2964,Product-2964,Home,9827.46
2965,Product-2965,Clothing,14208.85
2966,Product-2966,Toys,21722.43
2967,Product-2967,Electronics,10524.0
2968,Product-2968,Electronics,12552.13
2969,Product-2969,Grocery,10176.28
2970,Product-2970,Grocery,24222.53
2971,Product-2971,Home,21043.79
2972,Product-2972,Home,11539.59
2973,Product-2973,Toys,21931.47
2974,Product-2974,Electronics,9609.96
2975,Product-2975,Books,9880.33
2976,Product-2976,Clothing,2148.61
2977,Product-2977,Sports,20114.34
2978,Product-2978,Grocery,9073.68
2979,Product-2979,Grocery,14551.28
2980,Product-2980,Toys,19088.52
2981,Product-2981,Grocery,7547.55
2982,Product-2982,Electronics,11052.33
2983,Product-2983,Home,9818.33
2984,Product-2984,Clothing,17137.2
2985,Product-2985,Sports,19266.75
2986,Product-2986,Books,5656.76
2987,Product-2987,Home,8627.56
2988,Product-2988,Grocery,16198.22
2989,Product-2989,Home,4223.51
2990,Product-2990,Clothing,3280.42
2991,Product-2991,Clothing,9664.24
2992,Product-2992,Home,22057.5
2993,Product-2993,Electronics,2257.07
2994,Product-2994,Clothing,6430.37
2995,Product-2995,Toys,10302.84
2996,Product-2996,Clothing,22994.9
2997,Product-2997,Books,8620.89
2998,Product-2998,Books,13892.39
2999,Product-2999,Grocery,6700.55
3000,Product-3000,Clothing,2580.23
3001,Product-3001,Sports,21261.25
3002,Product-3002,Books,22162.79
3003,Product-3003,Electronics,13368.33
3004,Product-3004,Home,23731.13
3005,Product-3005,Sports,23761.76
3006,Product-3006,Sports,2497.25
3007,Product-3007,Sports,23261.11
3008,Product-3008,Clothing,16004.78
3009,Product-3009,Books,7812.82
3010,Product-3010,Toys,17794.83
3011,Product-3011,Books,15039.59
3012,Product-3012,Books,9537.64
3013,Product-3013,Clothing,5065.28
3014,Product-3014,Grocery,20134.7
3015,Product-3015,Clothing,18018.13
3016,Product-3016,Grocery,23683.51
3017,Product-3017,Clothing,22229.64
3018,Product-3018,Books,1487.2
3019,Product-3019,Sports,5934.46
3020,Product-3020,Clothing,6555.51
3021,Product-3021,Clothing,23736.63
3022,Product-3022,Electronics,20232.47
3023,Product-3023,Clothing,1984.83
3024,Product-3024,Books,20869.62
3025,Product-3025,Toys,16728.1
3026,Product-3026,Home,10171.41
3027,Product-3027,Grocery,24504.44
3028,Product-3028,Grocery,9276.38
3029,Product-3029,Home,19470.13
3030,Product-3030,Home,22907.63
3031,Product-3031,Sports,16894.73
3032,Product-3032,Home,8304.09
3033,Product-3033,Home,10064.35
3034,Product-3034,Books,22378.12
3035,Product-3035,Toys,24759.59
3036,Product-3036,Books,19313.61
3037,Product-3037,Books,8420.81
3038,Product-3038,Clothing,9044.29
3039,Product-3039,Clothing,10942.82
3040,Product-3040,Sports,11831.09
3041,Product-3041,Toys,6807.82
3042,Product-3042,Home,23283.27
3043,Product-3043,Sports,19434.17
3044,Product-3044,Home,24058.76
3045,Product-3045,Electronics,10801.16
3046,Product-3046,Grocery,3205.51
3047,Product-3047,Clothing,8614.28
3048,Product-3048,Grocery,602.04
3049,Product-3049,Books,22711.06
3050,Product-3050,Sports,8334.41
3051,Product-3051,Toys,23424.32
3052,Product-3052,Grocery,12725.74
3053,Product-3053,Toys,8575.18
3054,Product-3054,Toys,10007.57
3055,Product-3055,Clothing,8111.26
3056,Product-3056,Grocery,14414.13
3057,Product-3057,Home,7587.07
3058,Product-3058,Home,4584.01
3059,Product-3059,Toys,23069.82
3060,Product-3060,Electronics,11357.35
3061,Product-3061,Grocery,3460.89
3062,Product-3062,Grocery,19434.14
3063,Product-3063,Sports,24683.11
3064,Product-3064,Grocery,4580.74
3065,Product-3065,Electronics,23331.47
3066,Product-3066,Grocery,1363.35
3067,Product-3067,Books,23843.74
3068,Product-3068,Books,13634.32
3069,Product-3069,Clothing,6232.92
3070,Product-3070,Clothing,23526.92
3071,Product-3071,Toys,2952.78
3072,Product-3072,Toys,7952.54
3073,Product-3073,Grocery,5376.6
3074,Product-3074,Toys,1443.12
3075,Product-3075,Sports,10345.6
3076,Product-3076,Books,19269.48
3077,Product-3077,Clothing,2651.03
3078,Product-3078,Books,22596.49
3079,Product-3079,Electronics,13377.24
3080,Product-3080,Books,18285.22
3081,Product-3081,Home,23506.66
3082,Product-3082,Toys,8938.88
3083,Product-3083,Clothing,3595.11
3084,Product-3084,Electronics,2031.05
3085,Product-3085,Books,13747.12
3086,Product-3086,Electronics,22907.95
3087,Product-3087,Sports,7057.24
3088,Product-3088,Clothing,5267.43
3089,Product-3089,Toys,24238.05
3090,Product-3090,Grocery,18491.15
3091,Product-3091,Clothing,10851.99
3092,Product-3092,Sports,19947.89
3093,Product-3093,Grocery,6713.13
3094,Product-3094,Books,16279.65
3095,Product-3095,Books,12476.48
3096,Product-3096,Electronics,12455.64
3097,Product-3097,Books,24123.59
3098,Product-3098,Toys,16220.21
3099,Product-3099,Toys,16933.8
3100,Product-3100,Books,13249.47
3101,Product-3101,Toys,8568.86
3102,Product-3102,Books,20517.88
3103,Product-3103,Clothing,22628.19
3104,Product-3104,Home,11351.51
3105,Product-3105,Sports,10777.87
3106,Product-3106,Books,8131.65
3107,Product-3107,Clothing,4914.73
3108,Product-3108,Electronics,2831.3
3109,Product-3109,Electronics,16160.35
3110,Product-3110,Electronics,23128.76
3111,Product-3111,Books,17521.64
3112,Product-3112,Toys,3854.89
3113,Product-3113,Home,23314.1
3114,Product-3114,Electronics,663.44
3115,Product-3115,Grocery,8170.82
3116,Product-3116,Sports,16474.22
3117,Product-3117,Electronics,957.35
3118,Product-3118,Clothing,12121.93
3119,Product-3119,Books,4495.63
3120,Product-3120,Clothing,1689.53
3121,Product-3121,Clothing,8028.73
3122,Product-3122,Books,21174.71
3123,Product-3123,Clothing,3041.88
3124,Product-3124,Electronics,15125.17
3125,Product-3125,Clothing,24193.11
3126,Product-3126,Books,19804.43
3127,Product-3127,Toys,22965.9
3128,Product-3128,Toys,9980.0
3129,Product-3129,Toys,15707.29
3130,Product-3130,Electronics,12384.71
3131,Product-3131,Clothing,22715.41
3132,Product-3132,Clothing,3084.5
3133,Product-3133,Home,15579.74
3134,Product-3134,Grocery,17744.22
3135,Product-3135,Sports,19400.36
3136,Product-3136,Clothing,22666.78
3137,Product-3137,Electronics,15043.28
3138,Product-3138,Clothing,14411.56
3139,Product-3139,Books,21405.83
3140,Product-3140,Toys,6190.97
3141,Product-3141,Clothing,17992.46
3142,Product-3142,Sports,8838.61
3143,Product-3143,Toys,16498.88
3144,Product-3144,Clothing,22743.14
3145,Product-3145,Clothing,4265.95
3146,Product-3146,Books,17345.96
3147,Product-3147,Toys,11095.21
3148,Product-3148,Books,15417.92
3149,Product-3149,Sports,15104.57
3150,Product-3150,Clothing,85.53
3151,Product-3151,Grocery,21328.96
3152,Product-3152,Books,17352.64
3153,Product-3153,Toys,20798.34
3154,Product-3154,Toys,8883.27
3155,Product-3155,Clothing,5704.6
3156,Product-3156,Home,2223.33
3157,Product-3157,Grocery,24301.22
3158,Product-3158,Home,9957.55
3159,Product-3159,Electronics,13803.12
3160,Product-3160,Home,1186.76
3161,Product-3161,Clothing,9757.79
3162,Product-3162,Home,19708.41
3163,Product-3163,Electronics,19124.06
3164,Product-3164,Toys,4001.95
3165,Product-3165,Toys,5037.59
3166,Product-3166,Electronics,2511.82
3167,Product-3167,Home,3160.8
3168,Product-3168,Home,2539.43
3169,Product-3169,Books,21140.78
3170,Product-3170,Toys,24513.08
3171,Product-3171,Clothing,22329.06
3172,Product-3172,Sports,16960.38
3173,Product-3173,Books,24049.62
3174,Product-3174,Books,2286.53
3175,Product-3175,Toys,12350.23
3176,Product-3176,Toys,21053.27
3177,Product-3177,Home,23079.92
3178,Product-3178,Toys,6590.35
3179,Product-3179,Toys,6493.85
3180,Product-3180,Home,11987.99
3181,Product-3181,Grocery,11093.27
3182,Product-3182,Grocery,3319.05
3183,Product-3183,Clothing,24492.97
3184,Product-3184,Clothing,24554.7
3185,Product-3185,Clothing,3583.78
3186,Product-3186,Clothing,22995.08
3187,Product-3187,Sports,471.34
3188,Product-3188,Electronics,18871.81
3189,Product-3189,Grocery,6381.22
3190,Product-3190,Clothing,8685.35
3191,Product-3191,Books,21458.71
3192,Product-3192,Sports,3899.36
3193,Product-3193,Toys,16641.85
3194,Product-3194,Books,15801.82
3195,Product-3195,Clothing,4507.02
3196,Product-3196,Grocery,10155.43
3197,Product-3197,Home,4616.86
3198,Product-3198,Sports,24822.92
3199,Product-3199,Grocery,5316.04
3200,Product-3200,Books,1280.26
3201,Product-3201,Home,6093.97
3202,Product-3202,Books,19769.38
3203,Product-3203,Home,21619.11
3204,Product-3204,Clothing,1713.39
3205,Product-3205,Books,2912.77
3206,Product-3206,Electronics,6825.32
3207,Product-3207,Books,19834.92
3208,Product-3208,Grocery,2658.31
3209,Product-3209,Clothing,207.51
3210,Product-3210,Books,7915.62
3211,Product-3211,Toys,13994.32
3212,Product-3212,Grocery,19315.65
3213,Product-3213,Books,14064.03
3214,Product-3214,Clothing,388.12
3215,Product-3215,Books,1839.84
3216,Product-3216,Toys,9664.9
3217,Product-3217,Home,16544.41
3218,Product-3218,Sports,19624.4
3219,Product-3219,Books,10012.45
3220,Product-3220,Sports,20712.89
3221,Product-3221,Home,16438.43
3222,Product-3222,Home,1628.28
3223,Product-3223,Books,6957.38
3224,Product-3224,Home,1173.57
3225,Product-3225,Grocery,6323.11
3226,Product-3226,Electronics,19992.09
3227,Product-3227,Books,16509.22
3228,Product-3228,Grocery,2207.62
3229,Product-3229,Books,6728.32
3230,Product-3230,Electronics,14177.35
3231,Product-3231,Books,8588.41
3232,Product-3232,Home,6826.9
3233,Product-3233,Sports,23336.96
3234,Product-3234,Electronics,14426.99
3235,Product-3235,Home,14831.01
3236,Product-3236,Clothing,14793.82
3237,Product-3237,Home,13700.69
3238,Product-3238,Grocery,20131.1
3239,Product-3239,Electronics,11955.15
3240,Product-3240,Electronics,20289.53
